"category","tree","id","skill_name","image_path","local_path","source_url","status"
"Buff Skills","Barehand","3","Ultima Lion Rage","unarmed/ultimalionsrage.png","Buff Skills\Barehand\03_Ultima Lion Rage.png","https://coryn.club/skill/unarmed/ultimalionsrage.png","downloaded"
"Buff Skills","Barehand","4","Raving Storm","unarmed/ravingstorm.png","Buff Skills\Barehand\04_Raving Storm.png","https://coryn.club/skill/unarmed/ravingstorm.png","downloaded"
"Buff Skills","Barehand","5","Ultima Raving Storm","unarmed/ultimaraving.png","Buff Skills\Barehand\05_Ultima Raving Storm.png","https://coryn.club/skill/unarmed/ultimaraving.png","downloaded"
"Buff Skills","Barehand","6","Internal Elixir","unarmed/internalelixir.png","Buff Skills\Barehand\06_Internal Elixir.png","https://coryn.club/skill/unarmed/internalelixir.png","downloaded"
"Buff Skills","Barehand","7","Clash of Enmity","unarmed/clashofenmity.png","Buff Skills\Barehand\07_Clash of Enmity.png","https://coryn.club/skill/unarmed/clashofenmity.png","downloaded"
"Buff Skills","Barehand","8","Miracle Comeback","unarmed/internalelixir.png","Buff Skills\Barehand\08_Miracle Comeback.png","https://coryn.club/skill/unarmed/internalelixir.png","downloaded"
"Buff Skills","Barehand","9","Ultima Qi Charge","unarmed/qicharge.png","Buff Skills\Barehand\09_Ultima Qi Charge.png","https://coryn.club/skill/unarmed/qicharge.png","downloaded"
"Buff Skills","Barehand","10","Hidden Talent","unarmed/hiddentalent.png","Buff Skills\Barehand\10_Hidden Talent.png","https://coryn.club/skill/unarmed/hiddentalent.png","downloaded"
"Buff Skills","Barehand","11","Earthshaker","unarmed/earthshaker.png","Buff Skills\Barehand\11_Earthshaker.png","https://coryn.club/skill/unarmed/earthshaker.png","downloaded"
"Buff Skills","Ninja","0","Ninjutsu","ninja/ninjutsu.png","Buff Skills\Ninja\00_Ninjutsu.png","https://coryn.club/skill/ninja/ninjutsu.png","downloaded"
"Buff Skills","Ninja","1","Ninja Spirit","ninja/ninjaspirit.png","Buff Skills\Ninja\01_Ninja Spirit.png","https://coryn.club/skill/ninja/ninjaspirit.png","downloaded"
"Buff Skills","Ninja","2","Ninjutsu Drill I","ninja/ninjaspirit.png","Buff Skills\Ninja\02_Ninjutsu Drill I.png","https://coryn.club/skill/ninja/ninjaspirit.png","downloaded"
"Buff Skills","Ninja","3","Ninjutsu Drill II","ninja/ninjaspirit.png","Buff Skills\Ninja\03_Ninjutsu Drill II.png","https://coryn.club/skill/ninja/ninjaspirit.png","downloaded"
"Buff Skills","Partisan","0","L Boomerang","partisan/lboomerang.png","Buff Skills\Partisan\00_L Boomerang.png","https://coryn.club/skill/partisan/lboomerang.png","downloaded"
"Buff Skills","Partisan","1","L Boomerang II","partisan/lboomerangii.png","Buff Skills\Partisan\01_L Boomerang II.png","https://coryn.club/skill/partisan/lboomerangii.png","downloaded"
"Buff Skills","Partisan","2","L Boomerang III","partisan/lboomerangiii.png","Buff Skills\Partisan\02_L Boomerang III.png","https://coryn.club/skill/partisan/lboomerangiii.png","downloaded"
"Buff Skills","Partisan","3","N Dragon Tooth","partisan/ndragontooth.png","Buff Skills\Partisan\03_N Dragon Tooth.png","https://coryn.club/skill/partisan/ndragontooth.png","downloaded"
"Buff Skills","Partisan","4","Healing Shot","partisan/healingshot.png","Buff Skills\Partisan\04_Healing Shot.png","https://coryn.club/skill/partisan/healingshot.png","downloaded"
"Buff Skills","Partisan","5","Arrow Sharpening","partisan/arrowsharpening.png","Buff Skills\Partisan\05_Arrow Sharpening.png","https://coryn.club/skill/partisan/arrowsharpening.png","downloaded"
"Buff Skills","Partisan","6","Survival Instinct","partisan/survivalinstinct.png","Buff Skills\Partisan\06_Survival Instinct.png","https://coryn.club/skill/partisan/survivalinstinct.png","downloaded"
"Buff Skills","Partisan","7","Frontliner","partisan/frontliner.png","Buff Skills\Partisan\07_Frontliner.png","https://coryn.club/skill/partisan/frontliner.png","downloaded"
"Buff Skills","Partisan","8","Frontliner II","partisan/frontliner.png","Buff Skills\Partisan\08_Frontliner II.png","https://coryn.club/skill/partisan/frontliner.png","downloaded"
"Buff Skills","Necromancer","0","Grave Digger","necromancer/gravedigger.png","Buff Skills\Necromancer\00_Grave Digger.png","https://coryn.club/skill/necromancer/gravedigger.png","downloaded"
"Buff Skills","Necromancer","1","Phantom Missile","necromancer/phantommissile.png","Buff Skills\Necromancer\01_Phantom Missile.png","https://coryn.club/skill/necromancer/phantommissile.png","downloaded"
"Buff Skills","Necromancer","2","Blood Siphon","necromancer/bloodsiphon.png","Buff Skills\Necromancer\02_Blood Siphon.png","https://coryn.club/skill/necromancer/bloodsiphon.png","downloaded"
"Buff Skills","Necromancer","3","Soul Stream","necromancer/soulstream.png","Buff Skills\Necromancer\03_Soul Stream.png","https://coryn.club/skill/necromancer/soulstream.png","downloaded"
"Buff Skills","Necromancer","4","Skeleton Call","necromancer/skeletoncall.png","Buff Skills\Necromancer\04_Skeleton Call.png","https://coryn.club/skill/necromancer/skeletoncall.png","downloaded"
"Buff Skills","Necromancer","5","Demonic Pact","necromancer/demonicpact.png","Buff Skills\Necromancer\05_Demonic Pact.png","https://coryn.club/skill/necromancer/demonicpact.png","downloaded"
"Buff Skills","Necromancer","6","Fine Shovel","necromancer/fineshovel.png","Buff Skills\Necromancer\06_Fine Shovel.png","https://coryn.club/skill/necromancer/fineshovel.png","downloaded"
"Buff Skills","Necromancer","7","Harvest","necromancer/fineshovel.png","Buff Skills\Necromancer\07_Harvest.png","https://coryn.club/skill/necromancer/fineshovel.png","downloaded"
"Buff Skills","Necromancer","8","Opportunist","necromancer/fineshovel.png","Buff Skills\Necromancer\08_Opportunist.png","https://coryn.club/skill/necromancer/fineshovel.png","downloaded"
"Buff Skills","Necromancer","9","Tomb","necromancer/tomb.png","Buff Skills\Necromancer\09_Tomb.png","https://coryn.club/skill/necromancer/tomb.png","downloaded"
"Buff Skills","Necromancer","10","Skull Shaker","necromancer/skullshaker.png","Buff Skills\Necromancer\10_Skull Shaker.png","https://coryn.club/skill/necromancer/skullshaker.png","downloaded"
"Buff Skills","Necromancer","11","Hazard Strike","necromancer/hazardstrike.png","Buff Skills\Necromancer\11_Hazard Strike.png","https://coryn.club/skill/necromancer/hazardstrike.png","downloaded"
"Assist Skills","Survival","0","Play Dead","survival/playdead.png","Assist Skills\Survival\00_Play Dead.png","https://coryn.club/skill/survival/playdead.png","downloaded"
"Assist Skills","Survival","1","EXP Gain Up","survival/expgainup.png","Assist Skills\Survival\01_EXP Gain Up.png","https://coryn.club/skill/survival/expgainup.png","downloaded"
"Assist Skills","Survival","2","Drop Rate Up","survival/droprateup.png","Assist Skills\Survival\02_Drop Rate Up.png","https://coryn.club/skill/survival/droprateup.png","downloaded"
"Assist Skills","Survival","3","Safe Rest","survival/saferest.png","Assist Skills\Survival\03_Safe Rest.png","https://coryn.club/skill/survival/saferest.png","downloaded"
"Assist Skills","Survival","4","HP Boost","survival/hpboost.png","Assist Skills\Survival\04_HP Boost.png","https://coryn.club/skill/survival/hpboost.png","downloaded"
"Assist Skills","Survival","5","Fighter's High","survival/fightershigh.png","Assist Skills\Survival\05_Fighter's High.png","https://coryn.club/skill/survival/fightershigh.png","downloaded"
"Assist Skills","Survival","6","Short Rest","survival/shortrest.png","Assist Skills\Survival\06_Short Rest.png","https://coryn.club/skill/survival/shortrest.png","downloaded"
"Assist Skills","Survival","7","MP Boost","survival/mpboost.png","Assist Skills\Survival\07_MP Boost.png","https://coryn.club/skill/survival/mpboost.png","downloaded"
"Assist Skills","Survival","8","Sober Analysis","survival/soberanalysis.png","Assist Skills\Survival\08_Sober Analysis.png","https://coryn.club/skill/survival/soberanalysis.png","downloaded"
"Assist Skills","Support","0","First Aid","support/firstaid.png","Assist Skills\Support\00_First Aid.png","https://coryn.club/skill/support/firstaid.png","downloaded"
"Assist Skills","Support","1","Mini Heal","support/miniheal.png","Assist Skills\Support\01_Mini Heal.png","https://coryn.club/skill/support/miniheal.png","downloaded"
"Assist Skills","Support","2","Recovery","support/recovery.png","Assist Skills\Support\02_Recovery.png","https://coryn.club/skill/support/recovery.png","downloaded"
"Assist Skills","Support","3","Sanctuary","support/sanctuary.png","Assist Skills\Support\03_Sanctuary.png","https://coryn.club/skill/support/sanctuary.png","downloaded"
"Assist Skills","Support","4","Heal","support/heal.png","Assist Skills\Support\04_Heal.png","https://coryn.club/skill/support/heal.png","downloaded"
"Assist Skills","Support","5","Life Recovery","support/liferecovery.png","Assist Skills\Support\05_Life Recovery.png","https://coryn.club/skill/support/liferecovery.png","downloaded"
"Assist Skills","Support","6","Brave Aura","support/braveaura.png","Assist Skills\Support\06_Brave Aura.png","https://coryn.club/skill/support/braveaura.png","downloaded"
"Assist Skills","Support","7","High Cycle","support/highcycle.png","Assist Skills\Support\07_High Cycle.png","https://coryn.club/skill/support/highcycle.png","downloaded"
"Assist Skills","Support","8","Quick Motion","support/quickmotion.png","Assist Skills\Support\08_Quick Motion.png","https://coryn.club/skill/support/quickmotion.png","downloaded"
"Assist Skills","Support","9","Mana Recharge","support/manarecharge.png","Assist Skills\Support\09_Mana Recharge.png","https://coryn.club/skill/support/manarecharge.png","downloaded"
"Assist Skills","Support","10","Magic Barrier","support/magicbarrier.png","Assist Skills\Support\10_Magic Barrier.png","https://coryn.club/skill/support/magicbarrier.png","downloaded"
"Assist Skills","Support","11","Immunity","support/immunity.png","Assist Skills\Support\11_Immunity.png","https://coryn.club/skill/support/immunity.png","downloaded"
"Assist Skills","Support","12","Fast Reaction","support/fastreaction.png","Assist Skills\Support\12_Fast Reaction.png","https://coryn.club/skill/support/fastreaction.png","downloaded"
"Assist Skills","Battle","0","Magic UP","battle/magicup.png","Assist Skills\Battle\00_Magic UP.png","https://coryn.club/skill/battle/magicup.png","downloaded"
"Assist Skills","Battle","1","Concentrate","battle/concentrate.png","Assist Skills\Battle\01_Concentrate.png","https://coryn.club/skill/battle/concentrate.png","downloaded"
"Assist Skills","Battle","2","Attack UP","battle/attackup.png","Assist Skills\Battle\02_Attack UP.png","https://coryn.club/skill/battle/attackup.png","downloaded"
"Assist Skills","Battle","3","Whack","battle/whack.png","Assist Skills\Battle\03_Whack.png","https://coryn.club/skill/battle/whack.png","downloaded"
"Assist Skills","Battle","4","Defense UP","battle/defenseup.png","Assist Skills\Battle\04_Defense UP.png","https://coryn.club/skill/battle/defenseup.png","downloaded"
"Assist Skills","Battle","5","Dodge UP","battle/dodgeup.png","Assist Skills\Battle\05_Dodge UP.png","https://coryn.club/skill/battle/dodgeup.png","downloaded"
"Assist Skills","Battle","6","Desperate Resist","battle/desperateresist.png","Assist Skills\Battle\06_Desperate Resist.png","https://coryn.club/skill/battle/desperateresist.png","downloaded"
"Assist Skills","Battle","7","Critical UP","battle/criticalup.png","Assist Skills\Battle\07_Critical UP.png","https://coryn.club/skill/battle/criticalup.png","downloaded"
"Assist Skills","Battle","8","Accuracy UP","battle/accuracyup.png","Assist Skills\Battle\08_Accuracy UP.png","https://coryn.club/skill/battle/accuracyup.png","downloaded"
"Assist Skills","Battle","9","Increased Energy","battle/increasedenergy.png","Assist Skills\Battle\09_Increased Energy.png","https://coryn.club/skill/battle/increasedenergy.png","downloaded"
"Assist Skills","Battle","10","Intimidating Power","battle/intimidatingpower.png","Assist Skills\Battle\10_Intimidating Power.png","https://coryn.club/skill/battle/intimidatingpower.png","downloaded"
"Assist Skills","Battle","11","Defense Mastery","battle/defensemastery.png","Assist Skills\Battle\11_Defense Mastery.png","https://coryn.club/skill/battle/defensemastery.png","downloaded"
"Assist Skills","Battle","12","Spell Burst","battle/spellburst.png","Assist Skills\Battle\12_Spell Burst.png","https://coryn.club/skill/battle/spellburst.png","downloaded"
"Assist Skills","Battle","13","Secret Chase Attack","battle/secretchase.png","Assist Skills\Battle\13_Secret Chase Attack.png","https://coryn.club/skill/battle/secretchase.png","downloaded"
"Assist Skills","Battle","14","Super Grip","battle/supergrip.png","Assist Skills\Battle\14_Super Grip.png","https://coryn.club/skill/battle/supergrip.png","downloaded"
"Assist Skills","Minstrel","0","Healing Song","minstrel/healing.png","Assist Skills\Minstrel\00_Healing Song.png","https://coryn.club/skill/minstrel/healing.png","downloaded"
"Assist Skills","Minstrel","1","Fairy Song","minstrel/fairy.png","Assist Skills\Minstrel\01_Fairy Song.png","https://coryn.club/skill/minstrel/fairy.png","downloaded"
"Assist Skills","Minstrel","2","Passion Song","minstrel/passion.png","Assist Skills\Minstrel\02_Passion Song.png","https://coryn.club/skill/minstrel/passion.png","downloaded"
"Assist Skills","Minstrel","3","Wisdom Song","minstrel/wisdom.png","Assist Skills\Minstrel\03_Wisdom Song.png","https://coryn.club/skill/minstrel/wisdom.png","downloaded"
"Assist Skills","Minstrel","4","Life Song","minstrel/life.png","Assist Skills\Minstrel\04_Life Song.png","https://coryn.club/skill/minstrel/life.png","downloaded"
"Assist Skills","Minstrel","5","Fantasy Song","minstrel/fantasy.png","Assist Skills\Minstrel\05_Fantasy Song.png","https://coryn.club/skill/minstrel/fantasy.png","downloaded"
"Assist Skills","Minstrel","6","Beat Blast","minstrel/beatblast.png","","https://coryn.club/skill/minstrel/beatblast.png","failed: HTTPError"
"Assist Skills","Minstrel","7","Sound Veil","minstrel/soundveil.png","","https://coryn.club/skill/minstrel/soundveil.png","failed: HTTPError"
"Assist Skills","Minstrel","8","Battle Anthem","minstrel/battleanthem.png","","https://coryn.club/skill/minstrel/battleanthem.png","failed: HTTPError"
"Assist Skills","Minstrel","9","Ad-lib","minstrel/ad-lib.png","Assist Skills\Minstrel\09_Ad-lib.png","https://coryn.club/skill/minstrel/ad-lib.png","downloaded"
"Assist Skills","Dancer","0","Fairy Dance","dancer/fairy.png","Assist Skills\Dancer\00_Fairy Dance.png","https://coryn.club/skill/dancer/fairy.png","downloaded"
"Assist Skills","Dancer","1","Frenzy Dance","dancer/frenzy.png","Assist Skills\Dancer\01_Frenzy Dance.png","https://coryn.club/skill/dancer/frenzy.png","downloaded"
"Assist Skills","Dancer","2","Spirited Dance","dancer/spirited.png","Assist Skills\Dancer\02_Spirited Dance.png","https://coryn.club/skill/dancer/spirited.png","downloaded"
"Assist Skills","Dancer","3","Astute Dance","dancer/astute.png","Assist Skills\Dancer\03_Astute Dance.png","https://coryn.club/skill/dancer/astute.png","downloaded"
"Assist Skills","Dancer","4","Charming Dance","dancer/charming.png","Assist Skills\Dancer\04_Charming Dance.png","https://coryn.club/skill/dancer/charming.png","downloaded"
"Assist Skills","Dancer","5","Elegant Poise","dancer/elegantpoise.png","Assist Skills\Dancer\05_Elegant Poise.png","https://coryn.club/skill/dancer/elegantpoise.png","downloaded"
"Assist Skills","Dancer","6","Nature's Wonders","dancer/natureswonder.png","Assist Skills\Dancer\06_Nature's Wonders.png","https://coryn.club/skill/dancer/natureswonder.png","downloaded"
"Assist Skills","Golem","0","Golem Call","golem/golemcall.png","Assist Skills\Golem\00_Golem Call.png","https://coryn.club/skill/golem/golemcall.png","downloaded"
"Assist Skills","Golem","1","Neo Lancer","golem/neolancer.png","Assist Skills\Golem\01_Neo Lancer.png","https://coryn.club/skill/golem/neolancer.png","downloaded"
"Assist Skills","Golem","2","Attack Boost","golem/attackboost.png","Assist Skills\Golem\02_Attack Boost.png","https://coryn.club/skill/golem/attackboost.png","downloaded"
"Assist Skills","Golem","3","Neo Shielder","golem/neoshielder.png","Assist Skills\Golem\03_Neo Shielder.png","https://coryn.club/skill/golem/neoshielder.png","downloaded"
"Assist Skills","Golem","4","Shield Boost","golem/shieldboost.png","Assist Skills\Golem\04_Shield Boost.png","https://coryn.club/skill/golem/shieldboost.png","downloaded"
"Assist Skills","Golem","5","Neo Buster","golem/neobuster.png","Assist Skills\Golem\05_Neo Buster.png","https://coryn.club/skill/golem/neobuster.png","downloaded"
"Assist Skills","Golem","6","Speed Boost","golem/speedboost.png","Assist Skills\Golem\06_Speed Boost.png","https://coryn.club/skill/golem/speedboost.png","downloaded"
"Assist Skills","Golem","7","Magic Grenade","golem/magicgrenade.png","Assist Skills\Golem\07_Magic Grenade.png","https://coryn.club/skill/golem/magicgrenade.png","downloaded"
"Assist Skills","Golem","8","Frost Grenade","golem/frostgrenade.png","Assist Skills\Golem\08_Frost Grenade.png","https://coryn.club/skill/golem/frostgrenade.png","downloaded"
"Assist Skills","Golem","9","Flash Grenade","golem/flashgrenade.png","Assist Skills\Golem\09_Flash Grenade.png","https://coryn.club/skill/golem/flashgrenade.png","downloaded"
"Assist Skills","Golem","10","Barrier Screen","golem/barrierscreen.png","","https://coryn.club/skill/golem/barrierscreen.png","failed: HTTPError"
"Assist Skills","Golem","11","Barrier Upgrade","golem/barrierscreen.png","","https://coryn.club/skill/golem/barrierscreen.png","failed: HTTPError"
"Other Skills","Smith","0","Refine Equipment","smith/refineeq.png","Other Skills\Smith\00_Refine Equipment.png","https://coryn.club/skill/smith/refineeq.png","downloaded"
"Other Skills","Smith","1","Novice's Anvil","smith/noviceanvil.png","Other Skills\Smith\01_Novice's Anvil.png","https://coryn.club/skill/smith/noviceanvil.png","downloaded"
"Other Skills","Smith","2","Craftsman's Anvil","smith/craftsmananvil.png","Other Skills\Smith\02_Craftsman's Anvil.png","https://coryn.club/skill/smith/craftsmananvil.png","downloaded"
"Other Skills","Smith","3","Blacksmith's Anvil","smith/blacksmithanvil.png","Other Skills\Smith\03_Blacksmith's Anvil.png","https://coryn.club/skill/smith/blacksmithanvil.png","downloaded"
"Other Skills","Smith","4","Master's Anvil","smith/masteranvil.png","Other Skills\Smith\04_Master's Anvil.png","https://coryn.club/skill/smith/masteranvil.png","downloaded"
"Other Skills","Smith","5","Master's Anvil II","smith/masteranvil.png","Other Skills\Smith\05_Master's Anvil II.png","https://coryn.club/skill/smith/masteranvil.png","downloaded"
"Other Skills","Smith","6","Mid-Class Refinement","smith/midclassrefinement.png","Other Skills\Smith\06_Mid-Class Refinement.png","https://coryn.club/skill/smith/midclassrefinement.png","downloaded"
"Other Skills","Smith","7","High-Class Refinement","smith/highclassrefinement.png","Other Skills\Smith\07_High-Class Refinement.png","https://coryn.club/skill/smith/highclassrefinement.png","downloaded"
"Other Skills","Smith","8","Expert's Refinement","smith/highclassrefinement.png","Other Skills\Smith\08_Expert's Refinement.png","https://coryn.club/skill/smith/highclassrefinement.png","downloaded"
"Other Skills","Smith","9","Create Equipment","smith/createeq.png","Other Skills\Smith\09_Create Equipment.png","https://coryn.club/skill/smith/createeq.png","downloaded"
"Other Skills","Smith","10","Careful Creation","smith/carefulcreation.png","Other Skills\Smith\10_Careful Creation.png","https://coryn.club/skill/smith/carefulcreation.png","downloaded"
"Other Skills","Smith","11","Expert's Creation","smith/carefulcreation.png","Other Skills\Smith\11_Expert's Creation.png","https://coryn.club/skill/smith/carefulcreation.png","downloaded"
"Other Skills","Smith","12","Customize Equipment","smith/customizeeq.png","Other Skills\Smith\12_Customize Equipment.png","https://coryn.club/skill/smith/customizeeq.png","downloaded"
"Other Skills","Smith","13","Accurate Customization","smith/accuratecustomization.png","Other Skills\Smith\13_Accurate Customization.png","https://coryn.club/skill/smith/accuratecustomization.png","downloaded"
"Other Skills","Smith","14","Expert's Customization","smith/accuratecustomization.png","Other Skills\Smith\14_Expert's Customization.png","https://coryn.club/skill/smith/accuratecustomization.png","downloaded"
"Other Skills","Smith","15","Expert's Customization II","smith/accuratecustomization.png","Other Skills\Smith\15_Expert's Customization II.png","https://coryn.club/skill/smith/accuratecustomization.png","downloaded"
"Other Skills","Smith","16","Process Materials","smith/processmaterials.png","Other Skills\Smith\16_Process Materials.png","https://coryn.club/skill/smith/processmaterials.png","downloaded"
"Other Skills","Smith","17","Metal Compassion","smith/metalcompassion.png","Other Skills\Smith\17_Metal Compassion.png","https://coryn.club/skill/smith/metalcompassion.png","downloaded"
"Other Skills","Smith","18","Fabric Compassion","smith/fabriccompassion.png","Other Skills\Smith\18_Fabric Compassion.png","https://coryn.club/skill/smith/fabriccompassion.png","downloaded"
"Other Skills","Smith","19","Beast Compassion","smith/beastcompassion.png","Other Skills\Smith\19_Beast Compassion.png","https://coryn.club/skill/smith/beastcompassion.png","downloaded"
"Other Skills","Smith","20","Wood Compassion","smith/woodcompassion.png","Other Skills\Smith\20_Wood Compassion.png","https://coryn.club/skill/smith/woodcompassion.png","downloaded"
"Other Skills","Smith","21","Medicine Compassion","smith/medicinecompassion.png","Other Skills\Smith\21_Medicine Compassion.png","https://coryn.club/skill/smith/medicinecompassion.png","downloaded"
"Other Skills","Smith","22","Mana Compassion","smith/manacompassion.png","Other Skills\Smith\22_Mana Compassion.png","https://coryn.club/skill/smith/manacompassion.png","downloaded"
"Other Skills","Alchemy","0","Item Synthesis","alchemy/itemsynth.png","Other Skills\Alchemy\00_Item Synthesis.png","https://coryn.club/skill/alchemy/itemsynth.png","downloaded"
"Other Skills","Alchemy","1","Novice's Bottle","alchemy/novicebottle.png","Other Skills\Alchemy\01_Novice's Bottle.png","https://coryn.club/skill/alchemy/novicebottle.png","downloaded"
"Other Skills","Alchemy","2","Craftsman's Bottle","alchemy/craftsmanbottle.png","Other Skills\Alchemy\02_Craftsman's Bottle.png","https://coryn.club/skill/alchemy/craftsmanbottle.png","downloaded"
"Other Skills","Alchemy","3","Synthesist's Bottle","alchemy/synthesistbottle.png","Other Skills\Alchemy\03_Synthesist's Bottle.png","https://coryn.club/skill/alchemy/synthesistbottle.png","downloaded"
"Other Skills","Alchemy","4","Master's Bottle","alchemy/masterbottle.png","Other Skills\Alchemy\04_Master's Bottle.png","https://coryn.club/skill/alchemy/masterbottle.png","downloaded"
"Other Skills","Alchemy","5","Master's Bottle II","alchemy/masterbottle.png","Other Skills\Alchemy\05_Master's Bottle II.png","https://coryn.club/skill/alchemy/masterbottle.png","downloaded"
"Other Skills","Alchemy","6","Mid-Class Synthesis","alchemy/midclasssynth.png","Other Skills\Alchemy\06_Mid-Class Synthesis.png","https://coryn.club/skill/alchemy/midclasssynth.png","downloaded"
"Other Skills","Alchemy","7","High-Class Synthesis","alchemy/highclasssynth.png","Other Skills\Alchemy\07_High-Class Synthesis.png","https://coryn.club/skill/alchemy/highclasssynth.png","downloaded"
"Other Skills","Alchemy","8","Expert's Synthesis","alchemy/highclasssynth.png","Other Skills\Alchemy\08_Expert's Synthesis.png","https://coryn.club/skill/alchemy/highclasssynth.png","downloaded"
"Other Skills","Alchemy","9","Expert's Synthesis II","alchemy/highclasssynth.png","Other Skills\Alchemy\09_Expert's Synthesis II.png","https://coryn.club/skill/alchemy/highclasssynth.png","downloaded"
"Other Skills","Alchemy","10","Synthesize Equipment","alchemy/synthesizeeq.png","Other Skills\Alchemy\10_Synthesize Equipment.png","https://coryn.club/skill/alchemy/synthesizeeq.png","downloaded"
"Other Skills","Alchemy","11","Technical Synthesis I","alchemy/synthesizeeq.png","Other Skills\Alchemy\11_Technical Synthesis I.png","https://coryn.club/skill/alchemy/synthesizeeq.png","downloaded"
"Other Skills","Alchemy","12","Technical Synthesis II","alchemy/synthesizeeq.png","Other Skills\Alchemy\12_Technical Synthesis II.png","https://coryn.club/skill/alchemy/synthesizeeq.png","downloaded"
"Other Skills","Alchemy","13","Technical Synthesis III","alchemy/synthesizeeq.png","Other Skills\Alchemy\13_Technical Synthesis III.png","https://coryn.club/skill/alchemy/synthesizeeq.png","downloaded"
"Other Skills","Alchemy","14","Process Materials","alchemy/processmaterials.png","Other Skills\Alchemy\14_Process Materials.png","https://coryn.club/skill/alchemy/processmaterials.png","downloaded"
"Other Skills","Tamer","0","Taming","tamer/taming.png","Other Skills\Tamer\00_Taming.png","https://coryn.club/skill/tamer/taming.png","downloaded"
"Other Skills","Tamer","1","Capture Technique I","tamer/capture.png","Other Skills\Tamer\01_Capture Technique I.png","https://coryn.club/skill/tamer/capture.png","downloaded"
"Other Skills","Tamer","2","Capture Technique II","tamer/capture.png","Other Skills\Tamer\02_Capture Technique II.png","https://coryn.club/skill/tamer/capture.png","downloaded"
"Other Skills","Tamer","3","Skillful Capture","tamer/skillfulcapture.png","Other Skills\Tamer\03_Skillful Capture.png","https://coryn.club/skill/tamer/skillfulcapture.png","downloaded"
"Other Skills","Tamer","4","Careful Capture","tamer/carefulcapture.png","Other Skills\Tamer\04_Careful Capture.png","https://coryn.club/skill/tamer/carefulcapture.png","downloaded"
"Other Skills","Tamer","5","Pet Heal","tamer/petheal.png","Other Skills\Tamer\05_Pet Heal.png","https://coryn.club/skill/tamer/petheal.png","downloaded"
"Other Skills","Tamer","6","Pet MP Charge","tamer/petmpcharge.png","Other Skills\Tamer\06_Pet MP Charge.png","https://coryn.club/skill/tamer/petmpcharge.png","downloaded"
"Other Skills","Scroll","0","Kunai Throw","scroll/kunaithrow.png","Other Skills\Scroll\00_Kunai Throw.png","https://coryn.club/skill/scroll/kunaithrow.png","downloaded"
"Other Skills","Scroll","1","Fire Release","scroll/firerelease.png","Other Skills\Scroll\01_Fire Release.png","https://coryn.club/skill/scroll/firerelease.png","downloaded"
"Other Skills","Scroll","2","Water Release","scroll/waterrelease.png","Other Skills\Scroll\02_Water Release.png","https://coryn.club/skill/scroll/waterrelease.png","downloaded"
"Other Skills","Scroll","3","Earth Release","scroll/earthrelease.png","Other Skills\Scroll\03_Earth Release.png","https://coryn.club/skill/scroll/earthrelease.png","downloaded"
"Other Skills","Scroll","4","Wind Release","scroll/windrelease.png","Other Skills\Scroll\04_Wind Release.png","https://coryn.club/skill/scroll/windrelease.png","downloaded"
"Other Skills","Scroll","5","Demon Wind Shuriken","scroll/demonshuriken.png","Other Skills\Scroll\05_Demon Wind Shuriken.png","https://coryn.club/skill/scroll/demonshuriken.png","downloaded"
"Other Skills","Scroll","6","Cloning","scroll/cloning.png","Other Skills\Scroll\06_Cloning.png","https://coryn.club/skill/scroll/cloning.png","downloaded"
"Other Skills","Scroll","7","Thunder Release","scroll/thunderrelease.png","Other Skills\Scroll\07_Thunder Release.png","https://coryn.club/skill/scroll/thunderrelease.png","downloaded"
